stateno	state	year	totpop	rpcpinc	sgenexp	stotrev	stltdebt	dmajdgov	dmajrgov	rmajdgov	rmajrgov	nmajdgov	nmajrgov	othergov	_merge	ideology	religion	adopted	statutry	constnl	indstat	indconst	referend	sigstat	sigconst	sigindst	sigindc	sigref	singlsub	contrest	judicrev	adminrev	legisrev	postrest	fedtribe	nonfedtr	init	sigs	sigsq	invsigs	indgam	adopt_ig	casino	adopt_cg	cardtab	adopt_ct	initideo	noinideo	initrel	noinrel	deficit	debt	drpcpinc	divgov	inittrib	unified	south	lnftribe	initlnft	pl280	calif	dur_ig	spline1	spline2	spline3	_t_ig0	_t_ig1	_t_ig2	_t_ig3	_t_ig4	_t_ig5	_t_ig6	_t_ig7	_t_ig8	_t_ig9	_t_ig10	nbrs_cg1	nbrs_cg3	nbrs_cg2	nbrs_cg4	nbrs_ig1	nbrs_ig3	nbrs_ig2	nbrs_ig4	nbrs_ct1	nbrs_ct3	nbors	nbrs_ct2	nbrs_ct4	nbrs	source_count
43	"TX"	1980	13.887999534606934	18.249767303466797	9100	10100.900390625	2316.89990234375	0	1	0	0	0	0	0	3	-23.200000762939453	24.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0		0	0	0	0	0	-23.200000762939453	0	24.399999618530273	-0.10998905450105667	0.25460439920425415	-0.018582159653306007	1	0	0	1	1.3862943649291992	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	"UT"	1980	1.4199999570846558	14.480392456054688	1332	1313.699951171875	392.8999938964844	0	0	1	0	0	0	0	3	-28	76.30000305175781	1900	1	0	1	0	1	10	0	10	0	10	0	0	1	0	0	0	3	3	1	10	100	0.931109607219696	0		0	0	0	0	-28	0	76.30000305175781	0	0.013738775625824928	0.29496997594833374	-0.056578949093818665	1	3	0	0	1.3862943649291992	1.3862943649291992	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	"VT"	1980	0.5049999952316284	15.019378662109375	552	556.9000244140625	510.3999938964844	0	0	0	1	0	0	0	3	-11.399999618530273	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-11.399999618530273	0	3.4000000953674316	-0.008876855485141277	0.9246376752853394	-0.029142504557967186	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	"VA"	1980	5.308000087738037	17.882230758666992	4463	4572.7001953125	1490.800048828125	0	1	0	0	0	0	0	3	-17.899999618530273	17.799999237060547		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0		0	0	0	0	0	-17.899999618530273	0	17.799999237060547	-0.02457992359995842	0.3340354263782501	-0.029468009248375893	1	0	0	1	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	"WA"	1980	4.01800012588501	19.659461975097656	4176	4445	1514.800048828125	0	0	0	1	0	0	0	3	-5.900000095367432	6.699999809265137	1912	1	0	1	0	1	8	0	8	0	4	1	0	0	1	0	1	29	9	1	8	64	0.8700616359710693	0		0	0	1		-5.900000095367432	0	6.699999809265137	0	-0.06441570818424225	0.3627394735813141	-0.0454602912068367	0	29	1	0	3.4011974334716797	3.4011974334716797	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	"WV"	1980	1.9420000314712524	14.862045288085938	2079	1981.5	1636.9000244140625	1	0	0	0	0	0	0	3	-9.199999809265137	15.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	-9.199999809265137	0	15.5	0.04689754545688629	0.7873497009277344	-0.06190144643187523	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	"WI"	1980	4.683000087738037	17.799114227294922	5032	5232.2998046875	2211.89990234375	0	1	0	0	0	0	0	3	-10.5	7.400000095367432		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0		0	0	0	0	0	-10.5	0	7.400000095367432	-0.03980520740151405	0.4395667612552643	-0.057838961482048035	1	0	0	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	"WY"	1980	0.45399999618530273	20.928050994873047	568	670.4000244140625	216.10000610351562	0	0	1	0	0	0	0	3	-17.799999237060547	17.5	1968	0	0	1	0	1	15	0	0	0	15	1	1	0	0	0	1	2	0	1	15	225	0.9866142868995667	0		0	0	0	0	-17.799999237060547	0	17.5	0	-0.18028172850608826	0.3804577589035034	-0.032028477638959885	1	2	0	0	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	"AL"	1981	3.8940000534057617	14.353815078735352	3579	3633.699951171875	1032.300048828125	1	0	0	0	0	0	0	3	-23.100000381469727	33.900001525878906		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0		0	0	0	0	0	-23.100000381469727	0	33.900001525878906	-0.015283585526049137	0.2884325385093689	0.016934098675847054	0	0	1	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	"AK"	1981		22.079111099243164	1931	0	0	0	1	0	0	0	0	0	3			1956	0	0	1	0	1	0	0	10	0	10	1	1	0	1	0	1			1	10	100	0.931109607219696	0		0	0	0	0					1	0	-0.07729368656873703	1		0	0			1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	"AZ"	1981	2.7179999351501465	17.038482666015625	2447	2566.199951171875	93.99999237060547	0	0	1	0	0	0	0	3	-18.200000762939453	14.199999809265137	1911	1	1	0	0	1	10	15	0	0	5	1	0	0	0	0	0	19	2	1	10	100	0.931109607219696	0		0	0	0	0	-18.200000762939453	0	14.199999809265137	0	-0.04871268942952156	0.03841438144445419	0.03683069720864296	1	19	0	0	2.995732307434082	2.995732307434082	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	"AR"	1981	2.2860000133514404	14.080049514770508	1993	2102.699951171875	362.6000061035156	0	1	0	0	0	0	0	3	-18.299999237060547	29.600000381469727	1910	1	1	0	0	1	8	10	0	0	6	0	0	1	1	0	1	1	0	1	8	64	0.8700616359710693	0		0	0	0	0	-18.299999237060547	0	29.600000381469727	0	-0.05504262447357178	0.18193678557872772	0.012288914062082767	1	1	0	1	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	"CA"	1981	23.667999267578125	20.77404022216797	29427	29603.099609375	8259.7001953125	1	0	0	0	0	0	0	3	-6.199999809265137	6.800000190734863	1911	1	1	0	0	1	5	8	0	0	5	1	0	0	0	1	0	95	36	1	5	25	0.6822617650032043	0		0	0	0	0	-6.199999809265137	0	6.800000190734863	0	-0.005984286777675152	0.2806844115257263	0.007748825009912252	0	95	1	0	4.564348220825195	4.564348220825195	1	1					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	"CO"	1981	2.890000104904175	19.600643157958984	2581	2792	455.8999938964844	0	0	1	0	0	0	0	3	-8.600000381469727	9.800000190734863	1912	1	1	0	0	1	5	5	0	0	5	1	0	0	1	0	0	2	1	1	5	25	0.6822617650032043	0		0	0	0	0	-8.600000381469727	0	9.800000190734863	0	-0.0817512571811676	0.1766369640827179	0.036155082285404205	1	2	0	0	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	"CT"	1981	3.1080000400543213	22.521236419677734	2957	3110.800048828125	3873.39990234375	1	0	0	0	0	0	0	3	-4.400000095367432	2.200000047683716		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0		0	0	0	0	0	-4.400000095367432	0	2.200000047683716	-0.05201219022274017	1.3099086284637451	0.02956961654126644	0	0	1	0	1.0986123085021973	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	"DE"	1981	0.593999981880188	19.417407989501953	820	892.5999755859375	1037.5	0	0	0	0	0	1	0	3	-12.199999809265137	2.799999952316284		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	-12.199999809265137	0	2.799999952316284	-0.08853655308485031	1.2652438879013062	0.009786493144929409	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9	"FL"	1981	9.746000289916992	17.804414749145508	7005	7303.60009765625	2626.89990234375	1	0	0	0	0	0	0	3	-17.100000381469727	15.300000190734863	1972	0	1	0	0	0	0	8	0	0	0	1	0	1	0	0	0	2	5	1	8	64	0.8700616359710693	0		0	0	0	0	-17.100000381469727	0	15.300000190734863	0	-0.04262670874595642	0.37500354647636414	0.0349334217607975	0	2	1	1	1.0986123085021973	1.0986123085021973	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	"GA"	1981	5.4629998207092285	15.648460388183594	4574	4583.39990234375	1404.5999755859375	1	0	0	0	0	0	0	3	-17.700000762939453	31.200000762939453		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0		0	0	0	0	0	-17.700000762939453	0	31.200000762939453	-0.0020550726912915707	0.30708351731300354	0.021197538822889328	0	0	1	1	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	"HI"	1981	0.9649999737739563	19.213777542114258	1539	1636.800048828125	1838.9000244140625	1	0	0	0	0	0	0	3				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0		0	0	0	0					-0.06354779005050659	1.1948667764663696	0.033445246517658234	0		1	0			0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	"ID"	1981	0.9440000057220459	15.662199020385742	917	917.2999877929688	327.29998779296875	0	0	1	0	0	0	0	3	-27.899999618530273	34.79999923706055	1912	1	0	0	0	1	6	0	0	0	10	1	0	0	1	0	0	5	1	1	6	36	0.7615941762924194	0		0	0	0	0	-27.899999618530273	0	34.79999923706055	0	-0.0003271404420956969	0.35692474246025085	0.04209330677986145	1	5	0	0	1.7917594909667969	1.7917594909667969	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
13	"IL"	1981	11.427000045776367	20.15860939025879	11045	11045.2001953125	6229.7001953125	0	0	0	0	0	1	0	3	-10.100000381469727	8.600000381469727	1970	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	8	64	0.8700616359710693	0		0	0	0	0	-10.100000381469727	0	8.600000381469727	0	-0.00001812542359402869	0.5640289783477783	-0.012749078683555126	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"IN"	1981	5.489999771118164	16.881132125854492	4448	4322.89990234375	540.4000244140625	0	0	1	0	0	0	0	3	-16.700000762939453	12.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-16.700000762939453	0	12.899999618530273	0.02812502160668373	0.12149281054735184	-0.01787659153342247	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"IA"	1981	2.9140000343322754	18.230361938476562	3107	2957.60009765625	381	0	0	0	1	0	0	0	3	-13.5	8.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0	-13.5	0	8.600000381469727	0.048084937036037445	0.12262632697820663	0.005376758053898811	0	0	1	0	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	"KS"	1981	2.364000082015991	18.80856704711914	2104	2161.800048828125	438.1000061035156	0	0	1	0	0	0	0	3	-15.899999618530273	12.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0		0	0	0	0	0	-15.899999618530273	0	12.5	-0.027471506968140602	0.208222433924675	-0.02265598066151142	1	0	0	0	1.6094379425048828	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	"KY"	1981	3.6610000133514404	14.75887680053711	4213	3743.699951171875	3035.300048828125	1	0	0	0	0	0	0	3	-13.199999809265137	31.399999618530273	1910	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	-13.199999809265137	0	31.399999618530273	0.11139331758022308	0.7204604744911194	0.00747419148683548	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	"LA"	1981	4.205999851226807	14.615720748901367	4463	4792.2998046875	2977	0	1	0	0	0	0	0	3	-23	18.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0		0	0	0	0	0	-23	0	18.399999618530273	-0.07378440350294113	0.6670401096343994	-0.08790919184684753	1	0	0	1	1.7917594909667969	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	"ME"	1981	1.125	14.913335800170898	1143	1178.800048828125	718.7000122070312	0	0	0	0	1	0	0	3	-14.699999809265137	6	1908	0	0	1	0	1	0	0	10	0	10	0	0	0	0	0	0	4	0	1	10	100	0.931109607219696	0		0	0	0	0	-14.699999809265137	0	6	0	-0.03132112696766853	0.6287839412689209	0.019902218133211136	1	4	0	0	1.6094379425048828	1.6094379425048828	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	"MD"	1981	4.2170000076293945	20.006248474121094	4740	4833.2001953125	3502.199951171875	1	0	0	0	0	0	0	3	-5.699999809265137	5.599999904632568	1915	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-5.699999809265137	0	5.599999904632568	-0.019662488251924515	0.7388607263565063	-0.002960310783237219	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21	"MA"	1981	5.736999988555908	19.584259033203125	6715	6748.7001953125	5337.7001953125	1	0	0	0	0	0	0	3	-0.800000011920929	2.200000047683716	1918	0	0	1	1	1	0	0	3.5	3	0	0	1	0	1	0	0	1	4	1	3.5	12.25	0.5250839591026306	0		0	0	0	0	-0.800000011920929	0	2.200000047683716	0	-0.005018644034862518	0.7948920726776123	0.012074566446244717	0	1	1	0	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	"MI"	1981	9.26200008392334	18.873294830322266	10513	10277.2001953125	2914.89990234375	0	1	0	0	0	0	0	3	-8.800000190734863	6.5	1908	0	1	1	0	1	0	10	8	0	5	0	0	0	0	0	1	12	4	1	10	100	0.931109607219696	0		0	0	0	0	-8.800000190734863	0	6.5	0	0.02242935448884964	0.2772662341594696	0.0049347723834216595	1	12	0	0	2.5649492740631104	2.5649492740631104	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	"MN"	1981	4.076000213623047	18.822662353515625	5066	5253	2067.60009765625	0	1	0	0	0	0	0	3	-12.800000190734863	7		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0		0	0	0	0	0	-12.800000190734863	0	7	-0.03691275045275688	0.4081326723098755	0.010238541290163994	1	0	0	0	2.397895336151123	0	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	"MS"	1981	2.5209999084472656	12.845648765563965	2460	2482.39990234375	812.7000122070312	1	0	0	0	0	0	0	3	-25.399999618530273	33	1992	0	0	0	1	0	0	0	0	12	0	0	1	0	1	0	0	1	1	0	0	0	0	0		0	0	0	0	0	-25.399999618530273	0	33	-0.009105651639401913	0.3303658664226532	0.02305886149406433	0	0	1	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	"MO"	1981	4.916999816894531	16.86053466796875	3617	3670.199951171875	1017.9000244140625	0	1	0	0	0	0	0	3	-15.5	21	1908	1	1	0	0	1	5	8	0	0	5	1	1	1	0	0	0	1	1	1	5	25	0.6822617650032043	0		0	0	0	0	-15.5	0	21	0	-0.01470830850303173	0.28142106533050537	-0.004237616900354624	1	1	0	0	0.6931471824645996	0.6931471824645996	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	"MT"	1981	0.7870000004768372	16.505197525024414	864	945.7000122070312	309.5	0	0	1	0	0	0	0	3	-11.100000381469727	8.5	1904	1	1	0	0	1	5	10	0	0	5	1	1	1	1	0	0	7	2	1	5	25	0.6822617650032043	0		0	0	1		-11.100000381469727	0	8.5	0	-0.09456019848585129	0.35821759700775146	0.0320579893887043	1	7	0	0	2.079441547393799	2.079441547393799	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	"NE"	1981	1.5700000524520874	18.165653228759766	1341	1419.5	199.3000030517578	0	0	0	0	0	0	1	3	-18.700000762939453	11.300000190734863	1912	1	1	0	0	1	7	10	0	0	5	1	1	1	1	0	0	4	0	1	7	49	0.8232006430625916	0		0	0	0	0	-18.700000762939453	0	11.300000190734863	0	-0.05853840336203575	0.14862044155597687	0.0035497124772518873	1	4	0	0	1.6094379425048828	1.6094379425048828	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	"NV"	1981	0.800000011920929	20.258960723876953	817	829.0999755859375	528	0	1	0	0	0	0	0	3	-0.20000000298023224		1905	0	1	1	0	1	0	10	10	0	10	0	1	0	0	0	1	21	1	1	10	100	0.931109607219696	0		1		0	0	-0.20000000298023224	0			-0.014810252003371716	0.6462668180465698	-0.0002594997640699148	1	21	0	0	3.0910425186157227	3.0910425186157227	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	"NH"	1981	0.9210000038146973	17.50206756591797	735	672.2000122070312	863.2999877929688	0	0	1	0	0	0	0	3	-12.800000190734863	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0		0	0	0	0	0	-12.800000190734863	0	3.4000000953674316	0.08544216305017471	1.1745578050613403	-0.00043158637708984315	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	"NJ"	1981	7.364999771118164	21.219900131225586	7288	7147.5	6517.10009765625	0	1	0	0	0	0	0	3	-3.4000000953674316	2.0999999046325684		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0		1		0	0	0	-3.4000000953674316	0	2.0999999046325684	0.01927826553583145	0.8942233920097351	0.02332531102001667	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	"NM"	1981	1.3029999732971191	14.844457626342773	1663	1984	704.5	1	0	0	0	0	0	0	3	-16	16.5	1911	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	21	2	0	0	0	0	0		0	0	0	0	0	-16	0	16.5	-0.1930246502161026	0.4236319959163666	-0.0451214537024498	0	0	1	0	3.0910425186157227	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	"NY"	1981	17.558000564575195	20.146888732910156	21345	22051.19921875	22965.69921875	0	0	0	0	1	0	0	3	-3.0999999046325684	2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0		0	0	0	0	0	-3.0999999046325684	0	2	-0.03308499604463577	1.075928807258606	0.03191674128174782	1	0	0	0	2.3025851249694824	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
33	"NC"	1981	5.881999969482422	15.222082138061523	5340	5370	1262.800048828125	1	0	0	0	0	0	0	3	-20.700000762939453	28.600000381469727		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0		0	0	0	0	0	-20.700000762939453	0	28.600000381469727	-0.00561797758564353	0.23647941648960114	0.01662515290081501	0	0	1	1	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	"ND"	1981	0.652999997138977	17.957273483276367	854	907.0999755859375	219.3000030517578	0	0	0	1	0	0	0	3	-26.600000381469727	7.900000095367432	1914	1	1	0	0	1	2	4	0	0	2	0	0	0	0	0	1	5	1	1	2	4	0.32151272892951965	0		0	0	0	0	-26.600000381469727	0	7.900000095367432	0	-0.062177956104278564	0.2567915618419647	0.05182294175028801	0	5	1	0	1.7917594909667969	1.7917594909667969	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
35	"OH"	1981	10.79800033569336	18.020950317382812	8808	8230.5	4009.199951171875	0	0	0	0	0	1	0	3	-10.100000381469727	6.800000190734863	1912	0	1	1	0	1	0	10	6	0	6	1	1	0	0	0	0	0	4	1	10	100	0.931109607219696	0		0	0	0	0	-10.100000381469727	0	6.800000190734863	0	0.06556539237499237	0.45517709851264954	0.005703497678041458	1	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	"OK"	1981	3.0250000953674316	17.86731719970703	2868	3135.10009765625	1525.699951171875	1	0	0	0	0	0	0	3	-27.299999237060547	33.099998474121094	1907	1	1	0	0	1	8	15	0	0	5	1	0	0	0	0	0	33	2	1	8	64	0.8700616359710693	0		0	0	0	0	-27.299999237060547	0	33.099998474121094	0	-0.09313113242387772	0.5319734811782837	0.008470939472317696	0	33	1	0	3.526360511779785	3.526360511779785	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	"OR"	1981	2.632999897003174	17.318920135498047	2987	3079.300048828125	4866.2001953125	0	1	0	0	0	0	0	3	-7.900000095367432	10.5	1902	1	1	0	0	1	6	8	0	0	4	1	0	0	1	0	0	11	5	1	6	36	0.7615941762924194	0		0	0	0	0	-7.900000095367432	0	10.5	0	-0.030900586396455765	1.6291263103485107	-0.031010722741484642	1	11	0	0	2.4849066734313965	2.4849066734313965	1	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
38	"PA"	1981	11.86400032043457	18.133625030517578	10316	11277.400390625	6197.60009765625	0	0	0	1	0	0	0	3	-10.600000381469727	2.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	-10.600000381469727	0	2.5	-0.09319507330656052	0.6007754802703857	0.028421329334378242	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
39	"RI"	1981	0.9470000267028809	17.801177978515625	1184	1186.5999755859375	1448.0999755859375	1	0	0	0	0	0	0	3	-2.0999999046325684	3.5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0	0	0	-2.0999999046325684	0	3.5	-0.0021959252189844847	1.2230573892593384	0.0032131390180438757	0	0	1	0	0.6931471824645996	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	"SC"	1981	3.121999979019165	13.954385757446289	2799	2905.699951171875	1866.9000244140625	1	0	0	0	0	0	0	3	-21.399999618530273	32.099998474121094		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0		0	0	0	0	0	-21.399999618530273	0	32.099998474121094	-0.03812073916196823	0.6669881939888	-0.012895232997834682	0	0	1	1	1.0986123085021973	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	"SD"	1981	0.6909999847412109	15.362192153930664	712	703.2999877929688	713.7999877929688	0	0	0	1	0	0	0	3	-24.100000381469727	9.199999809265137	1898	1	1	0	0	1	5	10	0	0	5	0	0	0	0	0	0	6	0	1	5	25	0.6822617650032043	0		0	0	0	0	-24.100000381469727	0	9.199999809265137	0	0.01221911795437336	1.0025280714035034	0.014960761182010174	0	6	1	0	1.945910096168518	1.945910096168518	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
42	"TN"	1981	4.591000080108643	14.70365047454834	3543	3571.800048828125	1359.300048828125	0	1	0	0	0	0	0	3	-16.600000381469727	31.899999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0		0	0	0	0	0	-16.600000381469727	0	31.899999618530273	-0.008128718473017216	0.38365793228149414	-0.0068702781572937965	1	0	0	1	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	"TX"	1981	14.229000091552734	18.824176788330078	10815	11927	2468.60009765625	0	1	0	0	0	0	0	3	-23.200000762939453	24.399999618530273		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0		0	0	0	0	0	-23.200000762939453	0	24.399999618530273	-0.10282015800476074	0.22825706005096436	0.03147489205002785	1	0	0	1	1.3862943649291992	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	"UT"	1981	1.4609999656677246	14.65577220916748	1597	1557.699951171875	536.9000244140625	0	0	1	0	0	0	0	3	-28	76.30000305175781	1900	1	0	1	0	1	10	0	10	0	10	0	0	1	0	0	0	3	3	1	10	100	0.931109607219696	0		0	0	0	0	-28	0	76.30000305175781	0	0.02460867166519165	0.33619287610054016	0.012111533433198929	1	3	0	0	1.3862943649291992	1.3862943649291992	0	0					0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	"VT"	1981	0.5109999775886536	15.24935245513916	608	630.2000122070312	634.9000244140625	0	0	0	1	0	0	0	3	-11.399999618530273	3.4000000953674316		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		0	0	0	0	0	-11.399999618530273	0	3.4000000953674316	-0.036513179540634155	1.0442434549331665	0.015311804600059986	0	0	1	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
